name,year_int,duration,rating,votes,genre_split,genre_count,director_avg_rating,actor_popularity
Mera Gaon Mera Desh,(1971),151 min,7.0,302.0,"['Action', ' Drama']",2,6.446153846153846,
Mera Haque,(1986),135 min,4.7,36.0,['Action'],1,4.506666666666666,
Mera Inteqam,(1985),,6.6,7.0,['Action'],1,5.885714285714286,
Mera Jawab,(1985),,5.6,35.0,['Action'],1,5.3999999999999995,
Mera Karam Mera Dharam,(1987),,5.5,27.0,['Drama'],1,6.593333333333334,
Mera Lahoo,(1987),,5.4,39.0,"['Action', ' Crime', ' Drama']",3,5.4,
Mera Naam Johar,(1968),160 min,5.8,11.0,"['Comedy', ' Drama']",2,5.8,
Mera Naam Joker,(1970),224 min,8.0,4684.0,"['Comedy', ' Drama']",2,7.145454545454545,
Mera Naseeb,(1989),150 min,4.1,7.0,['Drama'],1,4.1,
Mera Pati Sirf Mera Hai,(1990),142 min,3.8,37.0,"['Drama', ' Family']",2,3.8,
Mera Qasoor Kya Hai,(1964),,6.2,13.0,['Drama'],1,6.26,
Mera Rakshak,(1978),157 min,4.6,19.0,"['Action', ' Crime', ' Drama']",3,5.683333333333334,
Mera Ramrajya Nai Kranti,(2020),162 min,8.8,16.0,['Drama'],1,8.8,8.8
Mera Saathi,(1985),140 min,4.9,14.0,['Drama'],1,5.574193548387097,
Mera Saaya,(1966),128 min,7.6,864.0,"['Drama', ' Musical', ' Mystery']",3,6.446153846153846,
Mera Shikar,(1988),141 min,3.9,7.0,['Action'],1,5.257142857142857,
Mera Vachan Geeta Ki Kasam,(1977),,5.6,10.0,['Action'],1,5.9,
Mera Yaar Mera Dushman,(1987),,4.3,9.0,['Musical'],1,5.776470588235294,
Meraa Dost Meraa Dushman,(1984),129 min,5.2,12.0,['Action'],1,6.446153846153846,
Meraa Ghar Mere Bachche,(1985),150 min,4.7,20.0,"['Drama', ' Family']",2,5.633333333333333,
Mere Aagosh Mein,(2000),142 min,5.5,11.0,['Thriller'],1,6.2,
Mere Apne,(1971),164 min,7.4,536.0,['Drama'],1,7.521052631578947,
Mere Baad,(1988),140 min,6.6,30.0,['Drama'],1,5.6,
Mere Baap Pehle Aap,(2008),163 min,5.4,2058.0,"['Comedy', ' Drama', ' Romance']",3,6.190322580645161,
Mere Bhaiya,(1972),138 min,5.6,13.0,"['Drama', ' Family']",2,6.707999999999999,
Mere Brother Ki Dulhan,(2011),139 min,5.8,8946.0,"['Comedy', ' Drama', ' Family']",3,5.2,
Mere Dad Ki Maruti,(2013),101 min,6.4,4535.0,"['Comedy', ' Drama', ' Romance']",3,6.4,
Mere Do Anmol Ratan,(1998),161 min,5.0,45.0,['Drama'],1,4.866666666666666,
Mere Dost Picture Abhi Baaki Hai,(2012),180 min,3.5,191.0,['Comedy'],1,4.133333333333333,
Mere Genie Uncle,(2015),,4.0,7.0,['Comedy'],1,4.0,4.0
Mere Hamdam Mere Dost,(1968),,6.9,72.0,"['Musical', ' Romance', ' Thriller']",3,6.914285714285714,
Mere Haule Dost,(2013),112 min,6.7,26.0,"['Comedy', ' Drama']",2,6.7,6.7
Mere Humsafar,(1970),153 min,7.0,53.0,"['Drama', ' Romance']",2,6.593333333333334,
Mere Huzoor,(1968),165 min,6.4,59.0,"['Drama', ' Romance']",2,5.9,
Mere Jeevan Saathi,(1972),142 min,6.9,168.0,"['Drama', ' Adventure', ' Action']",3,5.765217391304348,
Mere Jeevan Saathi,(2006),129 min,3.5,902.0,"['Drama', ' Music', ' Romance']",3,4.122222222222223,
Mere Khwabon Mein Jo Aaye,(2009),119 min,5.6,93.0,"['Drama', ' Fantasy', ' Musical']",3,6.1,
Mere Lal,(1966),,6.4,10.0,"['Drama', ' Family']",2,6.707999999999999,
Mere Mehboob,(1963),164 min,6.9,196.0,"['Comedy', ' Drama', ' Romance']",3,6.130769230769231,
Mere Paas Baap Hai,(2018),108 min,6.1,31.0,['Comedy'],1,6.1,5.76111111111111
Mere Saath Chal,(1986),,5.6,9.0,['Drama'],1,5.6,
Mere Sajana Saath Nibhana,(1992),141 min,6.3,55.0,"['Drama', ' Musical']",2,6.3,
Mere Sajna,(1975),,6.2,10.0,"['Drama', ' Romance']",2,6.2,
Mere Sanam,(1965),167 min,7.3,53.0,"['Musical', ' Romance']",2,6.914285714285714,
Mere Sapno Ki Rani,(1997),,4.3,56.0,"['Drama', ' Musical', ' Romance']",3,5.574193548387097,
Mere Yaar Ki Shaadi Hai,(2002),158 min,5.3,2102.0,"['Comedy', ' Drama', ' Romance']",3,5.328571428571428,
Meri Aan,(1993),,4.1,15.0,"['Drama', ' Family', ' Romance']",3,4.75,
Meri Aashiqui,(2005),,4.8,20.0,['Romance'],1,4.8,
Meri Aawaz Suno,(1981),153 min,6.6,56.0,"['Action', ' Crime', ' Drama']",3,5.6000000000000005,
Meri Adaalat,(1984),131 min,5.1,22.0,"['Action', ' Thriller']",2,5.1,
Meri Adaalat,(2001),,4.6,15.0,['Action'],1,4.6,
Meri Adalat,(2005),,6.9,30.0,['Action'],1,6.9,
Meri Bahen,(1944),122 min,7.8,6.0,['Unknown'],1,6.9,
Meri Bhabhi,(1969),148 min,5.1,18.0,"['Drama', ' Family']",2,5.925,
Meri Biwi Ka Jawab Nahin,(2004),150 min,3.9,683.0,"['Action', ' Comedy', ' Romance']",3,5.754545454545454,
Meri Biwi Ki Shaadi,(1979),117 min,6.5,93.0,"['Comedy', ' Drama']",2,5.857142857142857,
Meri Ganga Ki Saugandh,(2003),110 min,5.6,7.0,['Action'],1,4.997368421052632,
Meri Jung,(1985),164 min,7.3,1210.0,"['Action', ' Drama']",2,6.225,
Meri Jung Ka Elaan,(2000),,4.8,19.0,['Action'],1,4.997368421052632,
Meri Lalkaar,(1990),,4.2,9.0,['Action'],1,4.0,
Meri Life Mein Uski Wife,(2009),,4.9,28.0,"['Comedy', ' Drama']",2,4.79,
Meri Majboorii...,(2006),102 min,3.2,8.0,"['Action', ' Crime', ' Drama']",3,3.2,
Meri Mohabbat Mera Naseeba,(1995),,3.0,9.0,['Romance'],1,3.0,
Meri Nimmo,(2018),90 min,7.1,283.0,['Drama'],1,7.1,
Meri Padosan,(2009),,3.3,7.0,"['Comedy', ' Drama']",2,3.533333333333333,
Meri Partigya,(2002),,3.6,7.0,['Action'],1,4.4655172413793105,
Meri Pyaari Bahania Banegi Dulhania,(2001),131 min,5.0,10.0,['Family'],1,5.266666666666667,
Meri Pyaari Bindu,(2017),117 min,6.0,4495.0,"['Comedy', ' Drama', ' Romance']",3,6.0,
Meri Surat Teri Ankhen,(1963),,7.8,53.0,"['Drama', ' Musical', ' Romance']",3,7.449999999999999,
Meri Zabaan,(1989),149 min,5.7,16.0,"['Action', ' Crime', ' Drama']",3,5.175757575757576,
Meri Zindagi Ek Agneepath,(2005),,3.7,15.0,['Action'],1,3.7,
Meridian Lines,(2013),,6.5,91.0,['Drama'],1,6.5,
Michael,(2011),97 min,5.3,149.0,"['Drama', ' Thriller']",2,5.666666666666667,
Mickey Virus,(2013),135 min,6.0,2639.0,"['Comedy', ' Thriller']",2,5.85,
Midnight's Children,(2012),146 min,6.2,3031.0,['Drama'],1,6.840000000000001,
Mighty Raju,(2015),60 min,3.3,20.0,"['Animation', ' Action', ' Sci-Fi']",3,5.37,
Mighty Raju Rio Calling,(2014),99 min,4.5,35.0,['Animation'],1,5.37,
Mil Gayee Manzil Mujhe,(1989),,4.8,13.0,"['Action', ' Thriller']",2,4.8,
Milan,(1967),170 min,6.8,160.0,"['Drama', ' Musical', ' Romance']",3,6.2299999999999995,
Milan,(1995),,5.1,99.0,"['Action', ' Crime', ' Romance']",3,5.414893617021277,
Milan Ki Raat,(1967),,4.4,7.0,"['Drama', ' Romance']",2,4.775,
Milan Talkies,(2019),141 min,5.0,321.0,"['Drama', ' Romance']",2,6.425,
Milap,(1955),,7.4,19.0,"['Comedy', ' Drama']",2,6.446153846153846,
Milap,(1972),111 min,6.0,23.0,"['Drama', ' Horror', ' Thriller']",3,5.976190476190476,
Milenge Milenge,(2010),109 min,4.1,1739.0,"['Drama', ' Romance']",2,5.014285714285714,
Milestone,(2020),98 min,6.6,411.0,['Drama'],1,6.9,6.333333333333333
Miley - Naa Miley - Hum,(2011),114 min,2.5,225.0,"['Comedy', ' Drama', ' Romance']",3,4.466666666666666,
Mili,(1975),150 min,7.5,1272.0,"['Drama', ' Romance', ' Family']",3,7.102380952380953,
Military Officer,(1998),,8.6,82.0,['Action'],1,5.574193548387097,
Millitary Raaj,(1998),,5.8,50.0,['Action'],1,4.133333333333334,
Milta Hai Chance by Chance,(2011),87 min,6.2,9.0,['Comedy'],1,5.366666666666667,
Mind,(1999),160 min,6.2,5078.0,"['Drama', ' Romance']",2,5.278571428571429,
Mirch,(2010),105 min,6.5,855.0,"['Comedy', ' Drama', ' Fantasy']",3,5.125,
Mirch Masala,(1986),128 min,7.7,1248.0,"['Drama', ' Thriller']",2,6.666666666666667,
Mirchi: It's Hot,(2004),107 min,3.9,22.0,['Crime'],1,3.4,
Mirror Game,(2017),113 min,6.1,222.0,"['Crime', ' Mystery', ' Thriller']",3,6.1,
Mirza Ghalib,(1954),145 min,7.0,103.0,"['Biography', ' Drama', ' Musical']",3,6.590000000000001,
Mirza Juuliet,(2017),130 min,4.1,101.0,['Drama'],1,4.4,
Mirza Sahiban,(1947),,5.5,11.0,"['Drama', ' Romance']",2,6.007142857142857,
Mirza Sahiban,(1957),119 min,7.3,27.0,['Romance'],1,5.4,
Mirza's Lady,(2016),129 min,4.6,1739.0,"['Action', ' Drama', ' Fantasy']",3,6.483333333333333,
Mis Chalu,(2001),,5.2,6.0,['Unknown'],1,5.2,
Misaal,(1985),,4.2,17.0,['Action'],1,5.525,
Misar Ka Khazana,(1935),,5.4,7.0,"['Adventure', ' Fantasy']",2,5.4,
Mischief,(1949),120 min,7.1,12.0,"['Drama', ' Family']",2,6.40625,
Miss 420,(1998),135 min,4.3,34.0,"['Action', ' Romance', ' Thriller']",3,3.95,
Miss Frontier Mail,(1936),161 min,6.1,17.0,['Drama'],1,5.913333333333333,
Miss India,(1957),148 min,7.5,17.0,['Drama'],1,6.2272727272727275,
Miss India: The Mystery,(2003),,3.6,59.0,['Mystery'],1,4.3,
Miss Lovely,(2012),113 min,6.4,3068.0,"['Crime', ' Drama', ' Romance']",3,6.4,
Miss Mala,(1954),,6.1,8.0,"['Comedy', ' Mystery']",2,6.6499999999999995,
Miss Manorama,(1935),90 min,6.3,9.0,['Drama'],1,6.3,
Miss Mary,(1957),,6.8,35.0,['Comedy'],1,6.4,
Miss Pamela,(1989),102 min,4.5,6.0,['Drama'],1,4.5,
Miss Tanakpur Haazir Ho,(2015),154 min,5.4,323.0,"['Comedy', ' Crime', ' Family']",3,6.050000000000001,
Miss Teacher,(2016),133 min,3.2,235.0,['Romance'],1,4.4,
Missed Call,(2005),105 min,7.6,14.0,"['Comedy', ' Drama']",2,7.6,
Missing,(2018),120 min,5.8,2074.0,"['Drama', ' Mystery', ' Thriller']",3,6.733333333333333,
Missing on A Weekend,(2016),113 min,4.3,74.0,['Thriller'],1,4.3,
Mission 369,(1991),,6.3,6.0,['Action'],1,,
Mission Istaanbul: Darr Ke Aagey Jeet Hai!,(2008),130 min,3.4,1099.0,"['Action', ' Adventure', ' Drama']",3,4.4399999999999995,
Mission Kashmir,(2000),154 min,6.7,6531.0,"['Action', ' Drama', ' Thriller']",3,6.575,
Mission Mangal,(2019),130 min,6.5,12611.0,"['Drama', ' History']",2,6.5,
Mission Mumbai,(2004),117 min,3.8,25.0,['Action'],1,4.142857142857143,
Mission Tiger,(2016),,4.7,7.0,['Adventure'],1,4.7,
Mission Vande Mataram,(2005),,5.4,16.0,['Action'],1,7.3,
Mission: The Last War,(2008),,5.4,10.0,['Action'],1,5.4,
Mit Jayenge Mitane Wale,(1987),,3.2,12.0,['Action'],1,3.2,
Mithya,(2008),110 min,7.1,1934.0,"['Comedy', ' Crime', ' Thriller']",3,6.95,
Mitr: My Friend,(2002),104 min,6.8,245.0,['Drama'],1,6.449999999999999,
Mitron,(2018),119 min,6.9,2334.0,['Comedy'],1,7.140000000000001,
Mittal V/S Mittal,(2010),,4.2,13.0,['Drama'],1,4.071428571428571,
Mitti,(2001),155 min,5.3,27.0,"['Action', ' Drama']",2,5.233333333333333,
Mitti Aur Sona,(1989),163 min,4.7,35.0,"['Action', ' Drama']",2,5.76,
Mitti-back to roots,(2018),,8.3,39.0,['Drama'],1,8.3,
Mixed Doubles,(2006),91 min,6.4,647.0,"['Comedy', ' Drama']",2,6.95,
Miya Biwi Aur Saali,(1996),,6.5,20.0,['Comedy'],1,6.036363636363637,
Mmirsa,(2016),143 min,8.0,13.0,['Drama'],1,8.0,
MMS Kand,(2014),99 min,7.8,11.0,['Romance'],1,4.997368421052632,
Mod,(2011),100 min,6.5,399.0,"['Drama', ' Romance', ' Thriller']",3,6.991666666666667,
Modern Girl,(1961),,4.5,6.0,['Romance'],1,4.775,
Moh Maya Money,(2016),108 min,5.6,415.0,"['Crime', ' Drama', ' Thriller']",3,5.6,
Mohabat Ka Paigham,(1989),,4.6,9.0,"['Family', ' Drama']",2,4.6,
Mohabbat,(1985),134 min,5.5,104.0,['Romance'],1,6.130769230769231,
Mohabbat,(1997),180 min,5.3,474.0,"['Drama', ' Romance']",2,5.3,
Mohabbat Aur Jung,(1998),126 min,4.5,13.0,['Action'],1,4.5,
Mohabbat Isko Kahete Hain,(1965),102 min,6.7,23.0,"['Drama', ' Romance']",2,6.7,
Mohabbat Ke Dushman,(1988),,5.0,50.0,"['Action', ' Thriller']",2,5.945454545454546,
Mohabbat Ki Aag,(1997),127 min,3.5,13.0,"['Drama', ' Romance']",2,4.74,
Mohabbat Ki Arzoo,(1994),146 min,5.3,45.0,"['Action', ' Drama', ' Romance']",3,4.35,
Mohabbat Ki Kasam,(1986),,5.8,12.0,"['Action', ' Drama']",2,5.266666666666667,
Mohabbat Pehli Nazar Mein,(1991),,3.3,6.0,['Romance'],1,3.3,
Mohabbat Zindagi Hai,(1966),,5.3,38.0,"['Comedy', ' Drama', ' Romance']",3,5.3,
Mohabbatein,(2000),216 min,7.1,27990.0,"['Musical', ' Drama', ' Romance']",3,6.575,
Mohalla Assi,(2015),150 min,6.8,1601.0,"['Comedy', ' Drama']",2,7.066666666666667,
Mohan,(1947),,8.7,9.0,['Mystery'],1,8.7,
Mohan Joshi Hazir Ho!,(1984),130 min,7.1,153.0,['Drama'],1,6.75,
Mohan Rakesh's Adhe Adhure,(2014),100 min,7.1,32.0,['Drama'],1,7.1,
Mohandas,(2009),112 min,6.8,119.0,['Thriller'],1,6.8,
Mohenjo Daro,(2016),155 min,5.7,10903.0,"['Action', ' Adventure', ' Drama']",3,6.300000000000001,
Mohra,(1994),177 min,7.0,7623.0,"['Action', ' Drama', ' Thriller']",3,5.814285714285715,
Mohre,(1987),104 min,5.3,75.0,"['Drama', ' Mystery']",2,5.3,
Moksh To Maya,(2019),113 min,4.2,45.0,['Thriller'],1,4.2,
Moksha: Salvation,(2001),150 min,6.2,390.0,"['Crime', ' Drama', ' Thriller']",3,4.9,
Mokssh,(2013),100 min,4.8,13.0,"['Drama', ' Musical']",2,4.8,
Mom,(2017),146 min,7.3,9395.0,"['Crime', ' Drama', ' Thriller']",3,7.3,
Mome Ki Gudiya,(1972),118 min,5.9,11.0,"['Crime', ' Drama', ' Romance']",3,6.1571428571428575,
Money Back Guarantee,(2016),,4.1,7.0,['Comedy'],1,4.199999999999999,
Money Hai Toh Honey Hai,(2008),138 min,2.7,565.0,"['Comedy', ' Drama']",2,5.266666666666667,
Monica,(2011),124 min,5.5,72.0,"['Biography', ' Drama', ' Thriller']",3,4.9,
Monsoon,(2015),106 min,3.3,61.0,"['Comedy', ' Drama', ' Romance']",3,5.54,
Monsoon Shootout,(2013),92 min,6.6,1071.0,"['Action', ' Crime', ' Drama']",3,6.05,
Monsoon Wedding,(2001),114 min,7.4,23663.0,"['Comedy', ' Drama', ' Romance']",3,7.7,
Moods of Crime,(2015),115 min,5.8,28.0,['Crime'],1,5.8,5.8
Moojrim,(1970),138 min,4.4,21.0,"['Action', ' Crime', ' Musical']",3,4.875,
Moral Nights,(2021),93 min,9.0,37.0,['Drama'],1,9.0,9.0
Morchha,(1980),,3.9,8.0,"['Action', ' Adventure', ' Musical']",3,5.765217391304348,
Morning Raga,(2004),110 min,6.7,296.0,"['Drama', ' Music']",2,6.5,
Morning Walk,(2009),105 min,4.7,61.0,['Drama'],1,5.95,
Mosagallu,(2021),85 min,7.9,1059.0,['Drama'],1,7.9,
Most Common Budbak,(2020),,7.6,33.0,['Drama'],1,7.6,7.599999999999999
Mother,(1999),142 min,4.3,54.0,"['Comedy', ' Drama']",2,5.1899999999999995,
Mother India,(1957),172 min,8.0,8788.0,"['Drama', ' Musical', ' Family']",3,6.786666666666666,
Mother India,(1938),,9.0,6.0,['Drama'],1,7.466666666666666,
Motu Patlu: King of Kings,(2016),110 min,6.7,134.0,"['Animation', ' Adventure', ' Comedy']",3,6.7,
Mounam,(1995),,4.8,10.0,"['Action', ' Romance', ' Thriller']",3,4.8,
Mounto,(1975),114 min,4.8,5.0,"['Action', ' Crime']",2,5.5600000000000005,
Moving Stories,(2018),84 min,7.9,15.0,['Documentary'],1,7.9,
MP3: Mera Pehla Pehla Pyaar,(2007),118 min,7.0,2180.0,"['Comedy', ' Drama', ' Musical']",3,6.575,7.0
Mr Joe B. Carvalho,(2014),130 min,3.6,526.0,"['Action', ' Comedy', ' Mystery']",3,3.6,
Mr Lonely Miss Lovely,(2004),95 min,5.3,6.0,['Comedy'],1,6.6000000000000005,
Mr Prime Minister,(2005),,5.2,60.0,['Comedy'],1,5.610526315789474,
Mr Ya Miss,(2005),136 min,3.6,466.0,"['Comedy', ' Fantasy']",2,3.6,
Mr. & Mrs. '55,(1955),157 min,7.2,500.0,"['Comedy', ' Musical', ' Romance']",3,7.4875,
Mr. & Mrs. Khiladi,(1997),133 min,6.4,6022.0,"['Comedy', ' Drama', ' Romance']",3,5.193023255813954,
Mr. 100%,(2006),,4.5,47.0,"['Mystery', ' Thriller']",2,4.5,
Mr. Azaad,(1994),123 min,4.2,95.0,"['Action', ' Comedy', ' Drama']",3,5.379411764705883,
Mr. Bechara,(1996),140 min,5.4,332.0,['Comedy'],1,6.0,
Mr. Bond,(1992),127 min,4.3,622.0,"['Action', ' Adventure', ' Thriller']",3,5.13125,
Mr. Hot Mr. Kool,(2007),110 min,4.0,21.0,"['Comedy', ' Drama', ' Romance']",3,4.79,
Mr. India,(1987),179 min,7.8,14451.0,"['Action', ' Comedy', ' Drama']",3,7.933333333333334,
Mr. India,(1961),179 min,6.8,31.0,"['Comedy', ' Crime', ' Drama']",3,6.05,
Mr. Kabaadi,(2017),93 min,4.8,53.0,['Comedy'],1,5.25,
Mr. Natwarlal,(1979),148 min,6.6,1328.0,"['Action', ' Comedy', ' Romance']",3,5.811111111111111,
Mr. Romeo,(1996),162 min,5.5,161.0,"['Action', ' Comedy', ' Romance']",3,5.5,
Mr. Romeo,(1974),138 min,6.7,17.0,"['Drama', ' Romance']",2,5.85,
Mr. Sampat,(1952),165 min,7.4,27.0,['Comedy'],1,6.69,
Mr. Singh/Mrs. Mehta,(2010),118 min,4.2,178.0,['Drama'],1,4.2,
Mr. White Mr. Black,(2008),130 min,3.3,194.0,"['Action', ' Comedy', ' Crime']",3,4.43,
Mr. X,(1957),120 min,5.5,20.0,"['Crime', ' Drama', ' Mystery']",3,5.529411764705882,
Mr. X,(1987),120 min,7.0,5.0,['Fantasy'],1,6.371428571428572,
Mr. X,(2015),133 min,3.8,1833.0,"['Action', ' Crime', ' Drama']",3,4.833333333333333,
Mr. X in Bombay,(1964),126 min,6.3,110.0,"['Romance', ' Sci-Fi', ' Thriller']",3,6.590000000000001,
Mridang,(2017),108 min,5.8,6.0,['Drama'],1,5.8,
Mrigayaa,(1977),119 min,6.6,114.0,['Drama'],1,7.222222222222222,
Mrityudaata,(1997),158 min,2.5,378.0,"['Action', ' Drama', ' Musical']",3,5.133333333333334,
Mrityudand: The Death Sentence,(1997),150 min,7.3,424.0,"['Action', ' Drama']",2,6.375,
Mrs. Scooter,(2015),96 min,6.5,202.0,"['Drama', ' Romance']",2,6.5,
Mrs. Serial Killer,(2020),106 min,4.8,11531.0,"['Crime', ' Drama', ' Thriller']",3,4.433333333333333,
MSG 2 the Messenger,(2015),134 min,6.6,8431.0,"['Action', ' Comedy', ' Drama']",3,6.133333333333333,
MSG the Warrior: Lion Heart,(2016),120 min,6.7,7362.0,"['Action', ' Adventure', ' Fantasy']",3,6.133333333333333,
MSG: The Messenger of God,(2015),197 min,5.8,11192.0,"['Action', ' Comedy', ' Drama']",3,5.8,6.013333333333333
Muavza,(2017),111 min,2.5,6.0,"['Comedy', ' Drama']",2,2.5,
Mubarakan,(2017),156 min,5.5,3629.0,"['Comedy', ' Romance']",2,5.323076923076924,
Much Ado About Knotting,(2012),,5.9,8.0,['Documentary'],1,5.9,
Mud Mud Ke Na Dekh,(1960),,6.0,6.0,"['Drama', ' Family']",2,6.0,
Mudda 370 J&K,(2019),132 min,8.6,699.0,"['Action', ' Drama']",2,5.825,
Mudda hai Bhookh: The War,(2018),114 min,7.2,13.0,['Drama'],1,7.2,
Mudda: The Issue,(2003),155 min,3.9,29.0,['Drama'],1,5.3,
Muddat,(1986),135 min,6.0,48.0,"['Action', ' Comedy', ' Crime']",3,5.27741935483871,
Mudrank: The Stamp,(2009),,6.3,7.0,['Mystery'],1,6.3,
Mujhe Insaaf Chahiye,(1983),133 min,6.5,45.0,"['Drama', ' Romance']",2,5.379411764705883,
Mujhe Jeene Do,(1963),95 min,6.6,91.0,"['Action', ' Crime', ' Drama']",3,6.279999999999999,
Mujhe Kucch Kehna Hai,(2001),135 min,5.0,1135.0,"['Drama', ' Romance']",2,5.014285714285714,
Mujhe Meri Biwi Se Bachaao,(2001),,4.2,95.0,"['Comedy', ' Musical', ' Family']",3,4.833333333333333,
Mujhe Vachan Do,(1983),,5.6,5.0,"['Action', ' Drama']",2,5.175757575757576,
Mujhse Dosti Karoge,(1992),95 min,6.1,25.0,['Drama'],1,6.3,
Mujhse Fraaandship Karoge,(2011),106 min,6.9,3861.0,"['Comedy', ' Drama', ' Romance']",3,6.2,6.224999999999999
Mujhse Shaadi Karogi,(2004),163 min,6.7,14312.0,"['Comedy', ' Romance']",2,5.193023255813954,
Mujrim,(1989),,5.3,151.0,"['Action', ' Crime']",2,5.3625,
Mujrim,(1958),,6.6,21.0,"['Drama', ' Thriller']",2,6.885714285714285,
Mukhbiir,(2008),132 min,6.9,388.0,"['Crime', ' Drama', ' Mystery']",3,5.7,
Mukkadarpur Ka Majnu,(2017),,6.9,11.0,['Drama'],1,6.9,
Mukthi,(1988),142 min,7.0,27.0,['Drama'],1,6.26,
Mukti,(1977),150 min,7.2,66.0,"['Crime', ' Drama', ' Romance']",3,6.666666666666667,
Mulaqaat,(2002),,2.9,7.0,"['Drama', ' Thriller']",2,4.866666666666666,
Mulk,(2018),140 min,6.9,14156.0,['Drama'],1,5.67,
Mulzim,(1988),156 min,4.8,25.0,['Drama'],1,5.833333333333333,
Mumal: A prophecy,(2016),73 min,6.8,12.0,"['Drama', ' Fantasy', ' Mystery']",3,6.8,6.8
Mumbai 125 KM 3D,(2014),100 min,2.7,192.0,"['Drama', ' Horror', ' Mystery']",3,3.6,
Mumbai Can Dance Saalaa,(2015),135 min,1.6,43.0,['Drama'],1,2.9000000000000004,
Mumbai Central,(2016),100 min,4.8,27.0,['Family'],1,4.8,4.833333333333333
Mumbai Cutting,(2008),130 min,5.9,110.0,['Drama'],1,6.6,6.050000000000001
Mumbai Delhi Mumbai,(2014),120 min,5.7,339.0,"['Comedy', ' Romance']",2,5.7,
Mumbai Godfather,(2005),,3.4,20.0,"['Action', ' Crime', ' Drama']",3,5.2,
Mumbai Mast Kallander,(2011),,5.4,8.0,"['Action', ' Comedy', ' Crime']",3,5.4,5.400000000000001
Mumbai Matinee,(2003),125 min,5.2,268.0,"['Romance', ' Comedy']",2,4.75,
Mumbai Meri Jaan,(2008),134 min,7.7,6034.0,['Drama'],1,7.359999999999999,
Mumbai Mirror,(2013),136 min,4.9,114.0,"['Action', ' Crime', ' Thriller']",3,5.966666666666666,
Mumbai Saga,(2021),135 min,6.1,7295.0,"['Action', ' Crime']",2,5.466666666666666,
Mumbai Salsa,(2007),,4.8,182.0,"['Comedy', ' Drama']",2,4.8,5.077777777777778
Mumbai Se Aaya Mera Dost,(2003),146 min,3.3,548.0,"['Action', ' Comedy', ' Drama']",3,4.4399999999999995,
Mumbai Xpress,(2005),146 min,6.6,68.0,['Comedy'],1,6.6000000000000005,
Mumbai's King,(2012),77 min,6.4,153.0,['Drama'],1,6.4,
Mumbhai Connection,(2011),90 min,5.2,24.0,"['Comedy', ' Crime', ' Thriller']",3,5.2,5.2
Mummy Punjabi: Superman Ki Bhi Maa!!,(2011),121 min,4.9,40.0,"['Comedy', ' Drama']",2,5.15,
Munimji,(1955),163 min,7.4,94.0,"['Comedy', ' Musical', ' Romance']",3,6.555555555555555,
Munimji,(1972),124 min,5.3,7.0,['Drama'],1,5.7875,
Munna Bhai M.B.B.S.,(2003),156 min,8.1,75813.0,"['Comedy', ' Drama']",2,8.059999999999999,
Munna Mange Memsaab,(2014),128 min,3.2,13.0,['Comedy'],1,3.2,
Munna Michael,(2017),140 min,3.3,3022.0,"['Action', ' Drama', ' Music']",3,4.425,
Munni,(1975),,7.0,5.0,['Animation'],1,5.74,
Munnibai,(1999),136 min,4.0,24.0,"['Action', ' Crime', ' Drama']",3,4.997368421052632,
Muqabala,(1942),133 min,5.8,8.0,['Unknown'],1,5.529411764705882,
Muqabla,(1979),127 min,6.5,20.0,"['Action', ' Adventure', ' Drama']",3,4.929411764705883,
Muqabla,(1993),162 min,4.2,171.0,"['Action', ' Crime', ' Drama']",3,5.379411764705883,
Muqadama,(1996),,5.5,13.0,['Action'],1,4.35,
Muqaddar,(1996),,5.6,32.0,['Crime'],1,4.4655172413793105,
Muqaddar,(1978),189 min,5.5,36.0,"['Drama', ' Family']",2,6.488888888888889,
Muqaddar Ka Badshaah,(1990),,3.6,24.0,['Action'],1,5.379411764705883,
Muqaddar Ka Faisla,(1987),171 min,4.8,48.0,"['Action', ' Comedy', ' Drama']",3,5.945454545454546,
Muqaddar Ka Sikandar,(1978),189 min,7.5,2638.0,"['Drama', ' Romance']",2,5.945454545454546,
Murari the Mad Gentleman,(2016),,6.2,9.0,"['Comedy', ' Drama']",2,5.54,
Murde Ki Jaan Khatre Mein,(1985),,7.0,5.0,['Comedy'],1,7.0,
Murder,(2004),130 min,5.4,3763.0,"['Drama', ' Romance', ' Thriller']",3,6.2700000000000005,
Murder 2,(2011),127 min,6.2,6662.0,"['Action', ' Crime', ' Drama']",3,6.133333333333333,
Murder 3,(2013),124 min,4.9,2423.0,"['Drama', ' Mystery', ' Thriller']",3,4.9,
Musaa: The Most Wanted,(2010),,3.7,23.0,"['Action', ' Crime', ' Thriller']",3,3.7,
Musafir,(1957),149 min,7.4,100.0,['Drama'],1,7.102380952380953,
Musafir,(1986),,6.2,15.0,['Drama'],1,6.6000000000000005,
Musafir,(2004),151 min,5.5,1732.0,"['Action', ' Crime', ' Drama']",3,5.466666666666666,
Mushkil,(2019),130 min,4.8,352.0,['Horror'],1,4.142857142857143,4.940952380952381
Music Teacher,(2019),101 min,6.3,598.0,"['Drama', ' Romance']",2,6.25,
Musings of an Uninspired Artist,(2020),74 min,7.5,8.0,['Drama'],1,8.15,
Muskaan,(2004),127 min,4.4,193.0,"['Mystery', ' Romance']",2,4.4,4.4
